"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3333738,NA,34.67,200,40,0.25,0,0.2,56,0,3.7,3.3,7,0,0,4.1,6,0.7,24,14.3,7,0,0,7,1,1,"STLCOL618",1,1,200,48,46,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3333758,NA,43.88,1226,45,0,24,0,123,1.3,5.3,5.7,45,5.7,0.3,460.9,44.3,28.7,97.3,170.7,11,0,8,7,2,2,"NMXSAN915",1,1,200,56,58,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"4","No",0,"Unknown","No","2-High","Other","Other","Yes"
3333782,NA,45.23,394,45,0,29,0.2,-56,-10.2,1,1.7,27.3,4,0.3,5.6,9,1.7,45.7,43.3,2.7,0,0,11,1,1,"HARWAT203",1,1,308,52,42,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","2-High","Town","Other","No"
3333786,NA,26.87,379,10,0.99,60,0.9,-128,-16.9,1.7,3.7,22.3,0,0,106.3,32,11,57,33,5.3,0,0.3,11,2,2,"NOLKEN504",1,1,308,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3333794,NA,34.89,289,42,0,0,0,-175,0.1,2,2.3,27.7,6.3,0,106.9,14.3,4.3,77,50.3,4.3,0,0,13,1,1,"NYCMAN917",1,1,369,48,48,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","4-Medium","Other","Self","No"
3333806,NA,94.36,985,64,3.46,110,0,148,10.6,22.3,42.3,30.3,0,0,231.2,74.7,15.7,156.7,141.7,65,0,2.3,9,2,1,"CHICHI312",1,1,262,26,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","2-High","Other","Other","No"
3333842,NA,34.99,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,"SANSAN210",1,1,369,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Town","Other","Unknown"
3333846,NA,50.48,90,60,0.5,0,0,-42,-0.5,0.3,0,8.3,1.3,0,40.6,19,6.3,17.3,17.7,0.3,0,0,11,3,1,"PHXPHX602",1,1,308,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","6-VeryLow","Town","Other","Unknown"
3333866,NA,58.16,636,60,0,27,0,-164,-8.2,3.3,3.3,26.3,1,0.3,162.9,33,7,89.7,69.7,6.7,0,1.7,11,1,1,"SEASEA206",1,1,308,24,0,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Other","No"
3333906,NA,57.16,1796,37,1.98,34,0.7,482,-19.3,29.3,5,57,11.3,3.3,265.6,76,26.3,109.7,237,34.3,0,3.3,9,1,1,"NYCBRO917",2,1,159,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"1","No",0,"130","No","5-Low","Other","Other","No"
3333926,NA,38.3,418,55,0.5,0,0,-22,7.7,10.3,0.7,26,0,0.3,135.8,38.7,7.7,88,118.7,11,0,3.7,7,4,2,"HARNEW203",1,1,200,42,0,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","1-Highest","Suburban","Professional","No"
3333954,NA,10.87,99,10,0,0,0.8,-99,-0.9,0.7,4,7.3,0,0.3,5.7,3.3,0.7,18,13,4.7,0,0.3,7,2,2,"MIAKEY305",1,1,200,36,36,"Yes","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"7","No",0,"Unknown","No","2-High","Town","Other","Yes"
3333966,NA,15.56,270,10,0,18,0.2,94,5.8,1,5,9,0,0,46.1,4.7,1.7,51,5.7,6,0,0.3,11,4,2,"NSHNSH615",1,1,308,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3333970,NA,35.8,431,45,0.5,0,0,42,-0.8,0.7,1.7,11.7,0,0,6.4,15.3,1,28,24.7,2.3,0,0.3,7,1,1,"MIAHWD954",1,1,200,46,42,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Other","Self","Yes"
3333994,NA,31.03,307,44,0.25,0,1.7,-124,-21.1,0,0.3,25,5.7,0,3.1,1.7,0,34.7,27,0.7,0,0,7,1,1,"AWIGRE920",1,1,200,32,34,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","No",0,0,"No","Yes",0,"5","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3334002,NA,30.52,167,40,0,0,0.3,-76,-0.5,0,0,4,0,0,12.2,0.3,0,10,8,0,0,0,7,1,1,"SEATAC253",1,1,200,44,42,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","2-High","Other","Professional","Unknown"
3334026,NA,39.47,281,45,0,0,4.2,-57,-4.5,0.7,0.3,7.7,0,0,39.8,2,1,14,24,1,0,0.7,7,1,1,"INDIND317",1,1,200,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3334046,NA,54.09,464,60,0,10,0,-98,-4.1,5.7,1.3,16,2.7,0.7,64.4,7.7,5,94,52.3,7,0,0.7,13,1,1,"NNYALB518",1,1,369,32,0,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","No",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3334058,NA,64.55,170,34,0.5,0,0,-167,85.4,3.3,0,5,1,0,18.6,8,0,31.3,13.3,3.3,0,0.3,7,2,1,"LAXLAX323",1,1,200,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3334070,NA,10.09,234,10,0,0,0,-117,-0.1,4.3,0,33.3,0.7,0,3.9,21,1.7,95.3,27,4.3,0,0,7,2,2,"APCFCH703",1,1,200,66,64,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3334134,NA,37.39,120,45,0.25,0,1.8,114,2.8,1.3,1,17.7,0,0,0.7,15.7,0.3,21,19.7,2.3,0,0.3,7,1,1,"APCFCH703",1,1,200,54,54,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3334138,NA,61.06,676,46,0.5,25,12.9,214,30.3,10,4,23,2.7,0,130.1,61.3,14.3,83.7,91.3,14,0,2.3,11,1,1,"NCRRAL919",1,1,308,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3334158,NA,36.28,419,10,0,86,0.4,63,-10.6,8.7,0.7,16.3,0,0,83.5,58.3,4.7,71.3,73.7,9.3,0,4,7,2,2,"FLNTAM813",1,1,200,22,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3334178,NA,45.35,4,55,0,0,0,5,-0.4,0,0,1.3,0,0,0,0,0,0.3,0.7,0,0,0,7,1,1,"BOSWOR508",1,1,200,64,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","2-High","Town","Self","Yes"
3334194,NA,35.48,188,45,0.5,0,0,-12,-0.5,0,3.7,15,0,0,17.9,15.3,3,45,39,3.7,0,0.3,11,1,1,"SANAUS512",1,1,308,28,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3334202,NA,34.99,138,45,0,0,0,-138,0,0.7,8.7,2,0,0.3,16,15.7,5,23.7,23.7,9.3,0,0,9,1,1,"HWIHON808",1,1,262,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3334250,NA,62.36,643,45,0.25,78,0,-17,-6,2,5,37.3,0,0.7,108.7,76,19.3,95,64.7,7,0,2,13,1,1,"NSHNSH615",1,1,368,34,32,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","No",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3334266,NA,39.02,216,45,3.71,0,0,-24,-2,1.7,0.7,6,0,0.3,28.1,17,14,45.7,11.7,2.3,0,0.7,7,3,2,"LAXANA714",1,1,199,50,50,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","4-Medium","Other","Other","Yes"
3334302,NA,44.65,466,45,0.25,19,2.3,-57,-3.4,6,0,33,2.3,0.7,113.6,16,0,76.7,77,6,0,1.7,7,1,1,"SFRSAC916",1,1,199,72,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3334342,NA,91.26,1296,70,0.74,64,0,-122,-37.2,4,1,94.7,9.7,0.3,587.2,44.3,12.3,177,166,5,0,0.7,11,1,1,"NYCMAN917",1,1,307,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3334354,NA,48.99,123,55,0,0,0,-57,0,0.7,0,3.7,1,0,13.1,0.7,0,18,4,0.7,0,0,11,2,2,"NSHNSH615",1,1,307,38,34,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","Yes",0,"Unknown","No","2-High","Town","Professional","Yes"
3334386,NA,41.22,830,45,0,0,6.2,-83,-6.2,2,1.3,66.3,16.7,0,55.8,3.7,0,83.7,111.3,3.3,0,0.7,11,1,1,"MINCOR763",1,1,307,32,30,"Yes","No","Yes","Yes","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","5-Low","Suburban","Clerical","Yes"
3334418,NA,30.49,329,40,0,0,0,30,4.5,3,1.3,20,1.7,0,41.6,30,6,53,51.3,4.3,0,0,11,1,1,"APCWAS202",1,1,307,24,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"2","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3334422,NA,24.63,0,27,0,0,0,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,"OHIOXF513",1,1,368,0,0,"Yes","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3334426,NA,35.24,57,45,0.25,0,0,-57,-0.2,4.7,0,1.3,0,0.7,0.4,2.3,0,16,15,4.7,0,0,13,1,1,"NYCWHI914",2,2,279,32,0,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"150","No","2-High","Suburban","Other","Yes"
3334434,NA,35.62,90,45,0,0,0.3,32,-0.6,1.7,0,17.7,0,0,0,0,0,11.7,1.3,1.7,0,0,7,1,1,"BOSBOS781",1,1,199,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3334450,NA,11.28,50,10,0,3,0,13,-1.3,2,0,4.3,0,0,3.3,1,0.3,12.7,1.7,2,0,0,7,2,2,"PHXSCO480",1,1,199,52,28,"No","No","Yes","No","No","Known","No","Yes","No","No","Yes","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3334466,NA,53.41,882,40,0,33,0.9,-98,-13,2.3,0,18.7,1.3,0.3,68.3,9.7,0,71.3,47.3,2.3,0,0.7,13,1,1,"AIRCOL803",1,1,368,36,32,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",1,0,"No","No",0,"9","No",0,"Unknown","Yes","2-High","Town","Professional","Yes"
3334470,NA,35.3,62,45,0,0,0,-54,-0.3,1.7,0,1,0,0,27,0,0,4.7,2,1.7,0,0,7,1,1,"FLNTAL850",2,2,175,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"130","No","2-High","Town","Other","Unknown"
3334482,NA,87.03,452,55,0,122,2,153,70,1.7,5,21,0,0,114.5,36.7,13,113.7,39,6.7,0,1.3,9,3,3,"INDIND317",1,1,261,36,32,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","1-Highest","Town","Other","Yes"
3334526,NA,57.94,1300,60,0,26,0,306,3.5,18.7,1.3,214.3,0,0.3,123.6,141.3,24,207.3,231.3,20,0,4.3,13,2,1,"DETJAC517",1,1,368,48,24,"No","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","3-Good","Town","Other","Unknown"
3334534,NA,39.19,319,45,0,0,0,27,-0.2,4.3,0.3,54,8.3,0.3,136.5,27,3.7,85.7,68.3,4.7,0,0.7,11,1,1,"DETWAS419",1,1,307,50,48,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","Yes",0,"Unknown","No","3-Good","Town","Crafts","Yes"
3334566,NA,34.99,12,45,0,0,0,-9,0,0,0,0,0,0,0.3,1.7,0,2,4,0,0,0,9,1,1,"NYCBRO917",1,1,261,60,62,"No","No","Yes","Yes","Yes","Known","Yes","Yes","Yes","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Other","Yes"
3334570,NA,60.93,610,59,0.5,18,0.3,242,22.3,9.3,0.3,39.7,2.3,0.7,4.5,28,1,102.7,67,9.7,0,0,11,1,1,"DETDET313",2,2,109,44,46,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"60","No","5-Low","Other","Other","No"
3334578,NA,78.99,286,85,0,0,0,73,0,1.7,2,20.3,0,0,70.7,13.7,0.7,92.3,5.3,3.7,0,0.7,9,1,1,"FLNORL407",1,1,261,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Town","Other","Unknown"
3334582,NA,66.7,1270,70,0.25,27,5.1,42,37.3,37.7,4,127.7,9.7,1,420.4,60,6.7,243.3,323,42,0,1.7,7,2,1,"NYCBRO917",2,2,191,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"130","No","5-Low","Other","Other","Unknown"
3334598,NA,125.13,867,60,1.24,191,0,170,47,13.7,1.3,28,0,0.3,392.6,38.3,9.3,101.7,40.7,15,0,0.3,9,1,1,"PHITRT609",1,1,261,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3334618,NA,103.3,585,30,0.5,184,5.5,59,11.3,6,3.3,28.7,1,0.3,187.9,69.7,17,107.3,142.3,9.3,0,3,11,1,1,"DENBOU303",1,1,307,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3334650,NA,43.75,235,53,0.5,7,0.2,-192,-5.8,2.3,8.7,22,4,0.7,15.4,10.7,3.7,28.7,26.7,11,0,0,9,1,1,"SANSAN210",1,1,261,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Town","Other","Unknown"
3334730,NA,57.36,891,60,0.5,0,2.7,-255,4.9,7.3,11.7,105.3,0.3,0.3,148.4,48.3,20,136,190,19,0,2,7,1,1,"MIAFTM941",3,3,7,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"150","No","4-Medium","Other","Other","Unknown"
3334754,NA,71.09,1433,80,1.98,20,0.2,86,-1.1,9.3,9.7,36.3,4.7,0,418.9,22,3,123.3,166.7,19,0,1.7,7,1,1,"NMXELP915",1,1,199,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"6","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3334794,NA,35.3,246,45,0,0,0,-153,-0.3,18.3,33.3,3,1,0.3,6,8,1.7,34.7,34,51.7,0,0,7,2,2,"NCRCHE757",1,1,199,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3334798,NA,39.24,58,45,0,0,0.1,75,0.1,0,0,4.7,0,0.3,2.3,3,0,15,3.7,0,0,0,13,1,1,"LAXIRV949",1,1,368,26,22,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Suburban","Professional","No"
3334826,NA,36.05,44,45,0.74,0,0,36,0.9,0.3,0,1.3,0,0,4.7,1,0,9.3,2.3,0.3,0,0,7,1,1,"CHILAG630",2,1,26,50,52,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"8","No",0,"150","No","2-High","Town","Self","Yes"
3334850,NA,69.53,1027,70,1.24,24,0,69,9.4,26.7,4.3,166.7,7,5.7,182.7,100.3,18.7,171,185,36.7,0,5.7,7,1,1,"AIRGRE864",2,1,37,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"130","No","5-Low","Other","Other","Unknown"
3334870,NA,102.7,1175,42,0.25,168,0.3,104,58.5,9.3,2.7,77.7,3,1,357.2,158.7,58,248.3,228.3,12,0,6.3,11,2,2,"SLCPRO801",2,2,296,50,0,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"6","No",0,"80","No","5-Low","Other","Other","Unknown"
3334902,NA,101.87,384,79,4.21,75,1.2,-10,2.1,1.3,3.7,16.7,2.3,0,121.5,11.3,2.7,88.3,25,5,0,1.7,9,2,2,"BOSHYA508",1,1,261,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","4-Medium","Suburban","Other","Unknown"
3334906,NA,60.53,162,70,0,0,0,-148,-0.5,1.3,1.3,10.7,0,0,26.8,9.7,2.7,44,8,2.7,0,0.3,7,3,3,"MIAFTL954",1,1,199,46,0,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Suburban","Professional","No"
3334918,NA,42.49,26,52,0,0,0,-26,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,"NNYBUF716",1,1,307,54,50,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","3-Good","Other","Other","No"
3334926,NA,31.21,173,40,0.74,0,0.5,-1,-1.2,1.3,7.7,17,0,0.3,44.8,12.7,0,24.7,15.3,9,0,0,9,1,1,"AIRHIC828",1,1,261,44,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Town","Other","Unknown"
3334946,NA,51.57,150,60,1.49,0,0,-28,-0.6,4.7,3.7,8.7,0,0,20.8,11.3,0,40.7,32,8.3,0,0.7,9,1,1,"HARHAR860",1,1,261,58,46,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3334970,NA,29.99,197,40,0,0,0,-39,0,3,0.3,11.7,1.3,0.3,15.6,9.3,0.7,43,11.3,3.3,0,0.3,11,1,1,"NYCSUF516",1,1,307,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3334990,NA,46.1,802,45,0.99,18,0,-102,14.8,26.7,7.3,53.3,9.7,0,158.5,56,3.3,117.3,144.3,34,0,1,11,1,1,"NYCJER201",1,1,307,0,0,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"Yes","No",0,"1","No",0,"Unknown","No","2-High","Other","Other","No"
3335038,NA,85.22,512,55,3.46,104,0.4,465,70.4,1.7,7.7,24.7,0.7,0,68.3,32.7,25,87.7,31,9.3,0,1.7,13,2,2,"NMXLSA505",6,3,253,54,38,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"80","No","5-Low","Town","Other","No"
3335082,NA,94.01,143,22,0.5,101,0.2,-123,61,1.7,1,8.7,0.3,0,53.8,5.3,0,31.7,24.7,2.7,0,0,11,2,2,"NMCGDJ970",1,1,307,40,0,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"5","No",0,"Unknown","No","2-High","Other","Other","No"
3335094,NA,44.99,120,55,0,0,0,-72,0,1.3,10.3,5,0,0,6.8,18.7,0,25,27,11.7,0,0,13,1,1,"CHINBK847",1,1,368,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3335106,NA,53.79,670,44,0.99,20,0,-152,-9.8,8.7,8,62.7,0.7,0,87.9,50.3,4,81.7,130.3,16.7,0,2.3,11,1,1,"NCRCRY919",1,1,307,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3335114,NA,96.47,718,45,0,175,0,-166,-61.5,5,2,53.3,5.3,0.7,244.9,29.7,9,111.7,93.3,7,0,4.7,7,1,1,"APCBAL410",1,1,199,32,72,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"8","No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3335126,NA,14,244,10,0,0,0,69,0,2.3,0.3,30.7,0,0,23.8,1.7,4.3,68,13.3,2.7,0,0,13,2,2,"AIRAUG706",1,1,368,84,82,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Other","Retired","Yes"
3335158,NA,40.07,960,50,0.25,0,0,-767,-10.1,16,6,23.7,5.7,0.3,52.5,28.3,5.3,84,95.7,22,0,2.3,11,1,1,"SFROAK510",1,1,307,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3335186,NA,76.91,856,85,0.74,0,0.5,386,0.1,6.3,48,33.3,0,0.3,157.1,26,0,152,80,54.3,0,2.3,7,1,1,"NCRSPN910",1,1,199,46,36,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3335226,NA,35.23,88,30,1.24,0,0,124,0.7,0,0.3,15,0,0,9,1.3,0.3,19,11,0.3,0,0,11,3,3,"NMXLUB806",1,1,307,32,32,"Yes","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"9","No",0,"Unknown","No","2-High","Rural","Other","No"
3335230,NA,106,1389,70,0.25,151,0.2,467,44.1,17.7,0,10,0,0,294,110,9.7,337,232.7,17.7,0,0.3,13,1,1,"NYCMTK914",3,2,7,54,50,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"150","No","2-High","Other","Other","Yes"
3335234,NA,80.85,1172,85,0.5,3,0.3,-246,0.3,7,9.3,67.3,3.7,0.3,421.9,50.7,116.7,366.7,303,16.3,0,18,11,2,2,"STLSTL314",2,2,138,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"80","No","5-Low","Other","Other","Unknown"
3335246,NA,70.63,1223,60,0.74,63,0,251,-7.3,10.3,6.7,50.3,10.7,0,295,81.3,21.7,182,130,17,0,0.3,11,1,1,"AIRCHA843",1,1,307,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Town","Other","Unknown"
3335278,NA,75.76,824,85,0,0,0,-698,-0.8,22.3,2.7,46,0,1.7,116.8,90.7,3.7,90.7,159.7,25,0,2,7,1,1,"APCBAL410",1,1,199,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3335334,NA,65.58,256,44,0.25,0,19.6,120,-7.3,10,6,26.3,0,0.7,46.3,1.3,0,60,35,16,0,0,7,1,1,"APCFCH703",2,2,78,36,0,"No","No","Yes","No","No","Unknown","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"150","No","2-High","Other","Crafts","No"
3335338,NA,12.63,295,10,0,7,0,-156,-2.6,10.7,1.3,41.7,0,0,64.8,16,6.7,106.3,57,12,0,1,9,2,2,"PHIMER609",1,1,261,40,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","3-Good","Other","Other","No"
3335358,NA,37.13,193,45,0,0,2.1,2,0.2,3.3,5,11,0,0.7,4.8,12.7,0,33.7,19.3,8.3,0,0,13,2,2,"OHITRT937",1,1,368,32,28,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","5-Low","Town","Other","No"
